,小区名称,小区平均房价
3389,黄龙金茂悦,70424.0
3390,黄龙雅苑,72627.4
3391,黎明园,44078.25
3392,鼎和金座,20716.5
3393,龙华巷4到11号,40870.333333333336
3394,龙发花园,25020.0
3395,龙山化工总厂厂区,35678.0
3396,龙沁城,20076.37837837838
3397,龙湖名景台一期,42919.5
3398,龙湖名景台二期,41883.71428571428
3399,龙湖天钜,51266.0
3400,龙湖旭辉春江悦茗,54857.8
3401,龙湖春江天玺,63824.125
3402,龙湖春江彼岸,84937.58181818182
3403,龙湖春江郦城,91003.11111111111
3404,龙湖武林九里,37888.71428571428
3405,龙湖水晶郦城,49877.15789473684
3406,龙湖江与城,31441.0
3407,龙湖滟澜山丽轩一期,39357.75
3408,龙湖滟澜山澜轩,40899.454545454544
3409,龙湖滟澜山茗轩南区三期,43478.0
3410,龙湖滟澜星座,23848.117647058825
3411,龙湖璟宸府,56933.25
3412,龙湖紫金上城,39450.0
3413,龙湖郦城公馆,40540.333333333336
3414,龙湖香醍溪岸,23137.26923076923
3415,龙王塘路,22015.0
3416,龙王塘路59号,24252.0
3417,龙王塘路81号,22421.0
3418,龙王塘路90号,19788.333333333332
3419,龙祥城市花园,26284.0
3420,龙禧boss港,18942.85
3421,龙禧大酒店,41473.066666666666
3422,龙翔•秋月苑,22675.0
3423,龙锦苑,4864.0
3424,龙门公寓,34501.0
